       173.98531   1.7405172e+13       3054.4356
       174.13760   1.7405164e+13       3054.4354
       174.29001   1.7405156e+13       3054.4351
       174.44256   1.7405148e+13       3054.4349
       174.59525   1.7405140e+13       3054.4347
       174.74806   1.7405132e+13       3054.4344
       174.90102   1.7405124e+13       3054.4342
       175.05410   1.7405116e+13       3054.4340
       175.20732   1.7405108e+13       3054.4337
       175.36067   1.7405100e+13       3054.4335
       175.51416   1.7405092e+13       3054.4333
       175.66778   1.7405084e+13       3054.4330
       175.82154   1.7405076e+13       3054.4328
       175.97543   1.7405068e+13       3054.4326
       176.12945   1.7405060e+13       3054.4323
       176.28361   1.7405052e+13       3054.4321
       176.43791   1.7405044e+13       3054.4318
       176.59234   1.7405036e+13       3054.4316
       176.74690   1.7405028e+13       3054.4314
       176.90160   1.7405020e+13       3054.4311
       177.05644   1.7405012e+13       3054.4309
       177.21141   1.7405004e+13       3054.4307
       177.36652   1.7404996e+13       3054.4304
       177.52176   1.7404988e+13       3054.4302
       177.67714   1.7404979e+13       3054.4300
       177.83265   1.7404971e+13       3054.4297
       177.98830   1.7404963e+13       3054.4295
       178.14409   1.7404955e+13       3054.4292
       178.30001   1.7404947e+13       3054.4290
       178.45607   1.7404939e+13       3054.4288
       178.61227   1.7404931e+13       3054.4285
       178.76860   1.7404922e+13       3054.4283
       178.92507   1.7404914e+13       3054.4281
